GuessWord,Max,Median,Average
snuck,1322,746.0,618.4807775377969
icing,1355,893.0,799.1822894168466
spiny,1144,607.0,455.6915766738661
rigor,1228,591.0,546.1503239740821
snail,1243,326.0,342.7166306695464
flown,1518,702.0,652.6535637149028
rabid,1522,594.0,478.4730021598272
prose,1254,295.0,328.34859611231104
thank,1360,537.0,526.4004319654427
poppy,1469,1118.0,850.0842332613391
budge,1529,605.0,560.0393088552916
fiber,1579,478.0,499.5460043196544
moldy,1397,657.0,581.4345572354212
dowdy,1457,1031.0,812.8984881209503
kneel,1195,555.0,495.3365010799136
track,1499,426.0,451.3183585313175
caddy,1274,729.0,598.9313174946004
quell,1464,661.0,692.77969762419
dumpy,1455,936.0,764.113606911447
paler,1359,359.0,349.18488120950326
swore,1276,337.0,362.0915766738661
rebar,1222,431.0,483.7131749460043
scuba,1476,579.0,578.8051835853132
splat,1324,406.0,419.21771058315335
flyer,1595,492.0,455.01987041036716
horny,1430,436.0,435.02591792656585
mason,1545,528.0,471.68596112311013
doing,1410,664.0,567.9952483801296
ozone,1242,575.0,555.2397408207344
amply,1624,617.0,614.6665226781857
molar,1441,407.0,398.90539956803457
ovary,1499,403.0,479.4410367170626
beset,1349,542.0,406.4453563714903
queue,1365,942.0,636.9892008639309
cliff,1596,864.0,753.6829373650108
magic,1422,610.0,583.8617710583153
truce,1394,308.0,336.30323974082074
sport,1279,412.0,408.044060475162
fritz,1607,635.0,610.7978401727862
edict,1409,442.0,463.7913606911447
twirl,1230,466.0,443.61684665226784
verse,1392,546.0,435.2034557235421
llama,1378,908.0,682.9736501079914
eaten,1242,342.0,346.19308855291575
range,1461,331.0,355.9365010799136
whisk,1520,818.0,699.3347732181426
hovel,1531,506.0,474.22980561555073
rehab,1658,538.0,512.7732181425486
macaw,1438,871.0,709.7278617710583
sigma,1432,523.0,522.5818574514038
spout,1345,557.0,482.7792656587473
verve,1497,812.0,624.1546436285097
sushi,1343,769.0,679.3546436285097
dying,1594,798.0,734.9524838012959
fetid,1605,498.0,523.4773218142549
brain,1405,331.0,375.75809935205183
buddy,1492,1134.0,846.6233261339092
thump,1438,799.0,746.066090712743
scion,1331,444.0,435.6829373650108
candy,1242,528.0,469.87861771058317
chord,1429,566.0,535.1468682505399
basin,1221,503.0,452.5282937365011
march,1628,491.0,518.5896328293736
crowd,1515,633.0,581.7879049676026
arbor,1284,501.0,500.45529157667386
gayly,1512,725.0,611.6082073434126
musky,1493,856.0,738.8548596112311
stain,1306,413.0,375.24578833693306
dally,1324,705.0,560.6444924406047
bless,1331,530.0,567.1775377969763
bravo,1530,482.0,523.2341252699784
stung,1468,611.0,585.6289416846653
title,1100,389.0,372.60043196544274
ruler,1138,385.0,408.0155507559395
kiosk,1569,673.0,625.7550755939525
blond,1390,615.0,543.4561555075594
ennui,1632,686.0,664.2401727861771
layer,1619,325.0,349.2928725701944
fluid,1415,692.0,624.4086393088553
tatty,1199,771.0,609.5140388768898
score,1200,255.0,311.03930885529155
cutie,1192,310.0,342.1084233261339
zebra,1823,700.0,625.0449244060475
barge,1335,357.0,381.8902807775378
matey,1349,264.0,358.1619870410367
bluer,1232,347.0,401.9066954643628
aider,1403,341.0,363.3822894168467
shook,1287,893.0,649.1507559395249
river,1248,529.0,535.7533477321814
privy,1358,614.0,509.49892008639307
betel,1427,495.0,414.1425485961123
frisk,1513,561.0,531.1300215982722
bongo,1434,978.0,771.4323974082073
begun,1647,579.0,614.4725701943845
azure,1332,410.0,421.75032397408205
weave,1288,626.0,480.0609071274298
genie,997,573.0,405.9719222462203
sound,1037,551.0,442.1900647948164
glove,1396,453.0,474.614686825054
braid,1441,380.0,420.60172786177105
scope,1135,323.0,374.1010799136069
wryly,1502,659.0,599.7987041036718
rover,1242,532.0,526.7032397408208
assay,1583,797.0,595.4185745140388
ocean,1848,407.0,431.7438444924406
bloom,1396,884.0,708.1784017278618
irate,1018,241.0,267.0319654427646
later,1577,304.0,315.6522678185745
woken,1451,492.0,538.2596112311015
silky,1266,573.0,480.4203023758099
wreck,1609,541.0,610.7771058315335
dwelt,1561,578.0,510.45572354211663
slate,1101,221.0,252.4669546436285
smack,1307,642.0,572.0064794816415
solid,1059,394.0,378.8501079913607
amaze,1124,601.0,540.7468682505399
hazel,1573,489.0,471.52656587473
wrist,1422,442.0,426.21771058315335
jolly,1216,909.0,695.8902807775378
globe,1389,415.0,444.23282937365013
flint,1495,535.0,480.3840172786177
rouse,1080,248.0,304.93261339092874
civil,1578,874.0,697.5390928725702
vista,1784,584.0,590.8431965442765
relax,1764,507.0,501.0479481641469
cover,1475,402.0,455.6889848812095
alive,1395,368.0,380.3766738660907
beech,1331,709.0,532.4371490280778
jetty,1536,605.0,628.6781857451404
bliss,1274,703.0,582.4859611231102
vocal,1415,588.0,556.1071274298056
often,1630,489.0,502.32483801295893
dolly,1171,766.0,576.3287257019439
eight,1576,505.0,544.6298056155507
joker,1689,547.0,571.3930885529157
since,1070,314.0,309.9257019438445
event,1612,584.0,519.794384449244
ensue,1381,475.0,437.10151187904967
shunt,1135,615.0,485.2833693304536
diver,1605,623.0,530.5844492440605
poser,1547,384.0,384.2224622030238
worst,1448,462.0,452.7136069114471
sweep,1232,696.0,509.177969762419
alley,1280,373.0,395.56760259179265
creed,1111,538.0,403.3844492440605
anime,1208,341.0,362.3157667386609
leafy,1386,335.0,420.2246220302376
bosom,1377,878.0,728.9334773218143
dunce,1241,432.0,428.0634989200864
stare,1196,227.0,283.1352051835853
pudgy,1414,925.0,727.8185745140389
waive,1247,373.0,407.9848812095032
choir,1297,445.0,422.6025917926566
stood,1370,652.0,553.0021598272139
spoke,1345,391.0,418.32224622030236
outgo,1480,766.0,735.3524838012959
delay,1484,425.0,430.2125269978402
bilge,1270,444.0,449.92095032397407
ideal,1586,472.0,471.838444924406
clasp,1384,472.0,462.74946004319656
seize,953,571.0,376.8816414686825
hotly,1492,478.0,463.8414686825054
laugh,1292,514.0,530.6038876889849
sieve,978,565.0,389.2254859611231
block,1478,729.0,631.0133909287257
meant,1271,273.0,335.8570194384449
grape,1304,329.0,366.6539956803456
noose,1213,376.0,380.59611231101513
hardy,1524,416.0,468.69935205183583
shied,980,370.0,358.74427645788336
drawl,1305,471.0,471.2915766738661
daisy,1278,380.0,360.1274298056156
putty,1363,881.0,651.6224622030237
strut,1369,570.0,512.7010799136069
burnt,1279,462.0,452.17753779697625
tulip,1495,594.0,529.5053995680346
crick,1455,736.0,629.6207343412527
idyll,1615,801.0,803.4561555075594
vixen,1696,618.0,671.8539956803455
furor,1346,734.0,587.4181425485962
geeky,1324,701.0,506.2228941684665
cough,1441,734.0,607.7058315334773
naive,1124,314.0,374.5460043196544
shoal,1295,397.0,378.5438444924406
stork,1545,467.0,477.05399568034557
bathe,1364,333.0,382.5097192224622
aunty,1487,390.0,439.96501079913605
check,1538,754.0,783.0004319654428
prime,1278,382.0,387.31663066954644
brass,1226,515.0,491.7589632829374
outer,1672,371.0,389.21900647948166
furry,1411,833.0,591.2449244060475
razor,1205,555.0,552.3213822894169
elect,1382,418.0,379.38704103671705
evict,1540,530.0,525.0993520518358
imply,1709,681.0,679.5775377969762
demur,1518,515.0,524.0263498920086
quota,1494,555.0,564.8246220302376
haven,1344,488.0,467.0492440604752
cavil,1524,504.0,502.01987041036716
swear,1413,350.0,393.7231101511879
crump,1477,648.0,618.4185745140388
dough,1473,736.0,636.2643628509719
gavel,1482,423.0,476.8133909287257
wagon,1623,563.0,580.7131749460043
salon,1231,299.0,336.2570194384449
nudge,1462,526.0,546.6609071274298
harem,1383,397.0,397.91533477321815
pitch,1541,660.0,616.3257019438445
sworn,1259,456.0,473.0609071274298
pupil,1572,751.0,680.528293736501
excel,1763,672.0,606.616414686825
stony,1313,459.0,398.47645788336933
cabin,1258,475.0,484.59611231101513
unzip,1721,951.0,868.8885529157667
queen,1598,693.0,545.1857451403888
trout,1277,543.0,469.563282937365
polyp,1627,776.0,730.6565874730021
earth,1637,362.0,396.5343412526998
storm,1429,489.0,464.04319654427644
until,1482,579.0,532.2410367170627
taper,1331,378.0,360.36241900647946
enter,1348,391.0,421.55766738660907
child,1228,617.0,535.9032397408207
adopt,1473,494.0,482.10928725701945
minor,1522,530.0,478.3218142548596
fatty,1401,692.0,559.9533477321814
husky,1670,822.0,733.6652267818574
brave,1330,419.0,415.63758099352054
filet,1421,354.0,392.43974082073436
slime,1142,316.0,318.4133909287257
glint,1417,492.0,453.4634989200864
tread,1435,388.0,388.35291576673865
steal,1620,343.0,369.4354211663067
regal,1737,422.0,427.0570194384449
guest,1429,453.0,462.2609071274298
every,1574,571.0,518.372354211663
murky,1441,688.0,646.6876889848812
share,1161,238.0,288.0889848812095
spore,1378,295.0,334.0501079913607
hoist,1250,464.0,407.30151187904966
buxom,1729,981.0,895.0505399568035
inner,1445,584.0,506.1904967602592
otter,1326,534.0,478.8306695464363
dimly,1380,676.0,590.0082073434126
level,1267,860.0,619.4682505399568
sumac,1411,512.0,521.4138228941684
donut,1262,534.0,481.83974082073433
stilt,1163,571.0,450.0634989200864
arena,1044,343.0,381.2280777537797
sheet,1150,535.0,363.6181425485961
scrub,1503,611.0,573.1624190064795
fancy,1342,571.0,495.8406047516199
slimy,1077,531.0,403.5097192224622
pearl,1348,386.0,343.31879049676024
silly,1134,634.0,460.3235421166307
porch,1445,574.0,545.066090712743
dingo,1627,731.0,682.8717062634989
sepia,1338,373.0,365.2069114470842
amble,1457,453.0,470.8997840172786
shady,1118,485.0,413.08682505399565
bread,1527,461.0,461.1961123110151
friar,1133,486.0,436.6747300215983
reign,1443,451.0,434.22721382289416
dairy,1294,329.0,352.44967602591794
quill,1400,892.0,710.4552915766739
cross,1239,542.0,489.0933045356372
brood,1516,790.0,629.1071274298056
tuber,1611,436.0,442.61295896328295
shear,1266,304.0,336.1291576673866
posit,1208,450.0,434.0397408207343
blank,1484,600.0,547.3149028077754
villa,1739,630.0,695.6747300215983
shank,1447,555.0,496.741252699784
piggy,1432,981.0,775.4138228941684
freak,1569,489.0,504.30151187904966
which,1511,1023.0,828.0375809935205
among,1778,577.0,594.8509719222462
fecal,1640,457.0,488.03110151187906
shell,1230,468.0,474.27300215982723
would,1369,651.0,582.3421166306696
algae,1020,435.0,394.39654427645786
large,1448,308.0,335.26522678185745
rabbi,1703,739.0,642.5520518358531
agony,1451,453.0,477.5416846652268
amuse,1318,365.0,383.8876889848812
bushy,1588,769.0,673.3809935205184
copse,1192,323.0,353.4319654427646
swoon,1276,817.0,633.1684665226782
knife,1477,513.0,541.4488120950324
pouch,1430,715.0,603.1447084233262
ascot,1328,479.0,463.0548596112311
plane,1216,286.0,313.7948164146868
crown,1428,550.0,531.7714902807776
urban,1384,540.0,489.99481641468685
snide,1189,349.0,348.85313174946003
relay,1531,359.0,359.2047516198704
abide,1379,419.0,413.66609071274297
viola,1298,489.0,468.6107991360691
rajah,1447,681.0,613.950323974082
straw,1531,541.0,476.7740820734341
dilly,1356,801.0,618.4989200863931
crash,1335,386.0,399.5680345572354
amass,1390,875.0,671.7053995680345
third,1423,530.0,480.37710583153347
trick,1302,482.0,484.3740820734341
tutor,1274,543.0,515.1066954643628
woody,1252,1031.0,691.7611231101512
blurb,1640,648.0,668.5399568034558
grief,1365,421.0,440.41900647948165
disco,1555,548.0,536.8578833693305
where,1419,623.0,486.1161987041037
sassy,1231,797.0,537.7537796976242
beach,1456,380.0,456.1408207343413
sauna,1009,539.0,395.01425485961124
comic,1491,744.0,671.5360691144708
clued,1295,409.0,420.9697624190065
creep,1133,536.0,413.88855291576675
caste,1193,248.0,306.07300215982724
graze,1439,401.0,432.05183585313176
snuff,1576,895.0,779.8868250539957
frock,1551,685.0,610.4168466522679
gonad,1471,485.0,513.288120950324
drunk,1585,607.0,582.6920086393088
prong,1480,542.0,523.2194384449244
lurid,1478,547.0,468.1537796976242
steel,1248,405.0,350.3879049676026
halve,1446,364.0,426.695464362851
buyer,1379,486.0,468.5939524838013
vinyl,1764,696.0,678.8155507559395
utile,1217,363.0,346.9637149028078
smell,1280,507.0,516.3533477321814
adage,1110,505.0,455.70237580993523
worry,1361,758.0,547.2345572354212
tasty,1468,550.0,495.44406047516196
local,1391,503.0,538.4816414686825
trade,1187,269.0,306.58444924406047
finch,1657,777.0,689.222030237581
ashen,1439,454.0,434.71187904967604
modal,1514,530.0,508.258747300216
gaunt,1366,453.0,427.570626349892
clove,1270,396.0,415.631101511879
enact,1356,347.0,375.71533477321816
adorn,1456,446.0,449.0570194384449
roast,1098,266.0,305.2086393088553
speck,1587,544.0,597.4622030237581
sheik,1494,408.0,488.6012958963283
missy,1183,799.0,617.1900647948164
grunt,1232,472.0,462.67732181425487
snoop,1282,740.0,589.3827213822894
party,1431,372.0,408.04665226781856
touch,1446,609.0,546.5041036717063
mafia,1447,708.0,618.4406047516198
emcee,1212,835.0,570.5775377969762
array,996,681.0,427.0436285097192
south,1262,571.0,457.98185745140387
vapid,1445,575.0,606.0691144708424
jelly,1540,646.0,650.3360691144709
skulk,1576,867.0,726.4475161987041
angst,1525,559.0,495.06997840172784
tubal,1546,543.0,520.0302375809936
lower,1218,483.0,429.82591792656586
crest,1290,361.0,353.0634989200864
sweat,1524,355.0,411.70453563714904
cyber,1521,558.0,486.29373650107993
adore,1169,338.0,342.9036717062635
tardy,1449,356.0,402.0682505399568
swami,1530,532.0,531.8021598272138
notch,1488,643.0,573.3766738660908
groom,1470,776.0,661.3278617710583
roach,1344,366.0,409.87602591792654
hitch,1615,801.0,739.0419006479482
young,1332,705.0,662.1861771058316
align,1473,471.0,473.8246220302376
ready,1377,281.0,373.9939524838013
frond,1523,557.0,518.183585313175
strap,1437,487.0,448.3377969762419
puree,984,516.0,351.792656587473
realm,1390,397.0,375.3382289416847
venue,1454,653.0,492.89848812095033
swarm,1484,455.0,497.67602591792655
offer,1728,700.0,667.0133909287257
seven,1319,599.0,429.2453563714903
dryer,1416,526.0,506.55593952483804
diary,1334,329.0,365.9619870410367
dryly,1505,607.0,562.1896328293736
drank,1495,446.0,467.4583153347732
acrid,1552,527.0,474.9619870410367
heady,1398,311.0,405.7097192224622
theta,1403,491.0,536.2341252699784
junto,1840,750.0,708.8920086393089
pixie,1278,712.0,607.0116630669546
quoth,1495,751.0,681.7628509719223
bonus,1344,602.0,584.7727861771058
shalt,1204,412.0,368.08336933045354
penne,1182,769.0,475.1269978401728
amend,1532,600.0,508.30885529157666
datum,1542,596.0,554.6008639308856
build,1307,668.0,556.1615550755939
piano,1367,346.0,382.4198704103672
shelf,1470,502.0,500.77105831533476
lodge,1156,392.0,428.63974082073435
suing,1293,621.0,504.9490280777538
rearm,1425,412.0,447.4816414686825
coral,1350,370.0,360.36760259179266
ramen,1395,397.0,376.38315334773216
worth,1584,551.0,561.4950323974082
psalm,1485,561.0,548.6855291576674
infer,1674,519.0,511.8475161987041
overt,1771,539.0,509.36414686825054
mayor,1526,535.0,462.5144708423326
ovoid,1485,879.0,775.6920086393088
glide,1356,429.0,425.0194384449244
usage,1144,395.0,387.0933045356372
poise,1008,231.0,287.60302375809937
randy,1505,389.0,445.3861771058315
chuck,1609,1182.0,922.1447084233262
prank,1483,451.0,464.9792656587473
fishy,1604,693.0,645.6898488120951
tooth,1207,973.0,653.7563714902808
ether,1802,466.0,489.01382289416847
drove,1392,463.0,453.2410367170626
idler,1518,450.0,444.2207343412527
swath,1365,562.0,508.84924406047514
stint,1279,654.0,490.66263498920085
while,1386,401.0,417.49157667386606
begat,1495,408.0,443.6272138228942
apply,1462,708.0,673.5615550755939
slang,1288,424.0,411.3110151187905
tarot,1263,384.0,393.95896328293736
radar,1147,728.0,530.0768898488121
credo,1664,450.0,457.7144708423326
aware,1061,446.0,411.3516198704104
canon,1325,531.0,503.83585313174945
shift,1301,674.0,527.0099352051836
timer,1623,411.0,397.24967602591795
bylaw,1628,751.0,736.479049676026
serum,1350,408.0,425.3343412526998
three,1122,466.0,341.97019438444926
steak,1576,446.0,458.7088552915767
iliac,1381,535.0,543.9555075593953
shirk,1332,497.0,487.18704103671706
blunt,1493,531.0,489.6133909287257
puppy,1551,1287.0,979.6017278617711
penal,1453,398.0,400.8414686825054
joist,1463,535.0,473.5196544276458
bunny,1348,998.0,679.5701943844492
shape,1191,317.0,347.31663066954644
beget,1193,635.0,451.39611231101514
wheel,1333,626.0,501.52570194384447
adept,1522,541.0,475.74254859611233
stunt,1339,714.0,544.1935205183586
stole,1196,224.0,290.73261339092875
topaz,1701,591.0,581.6082073434126
chore,1238,345.0,368.77883369330453
fluke,1355,532.0,516.8652267818575
afoot,1370,547.0,565.1956803455723
bloat,1400,372.0,392.0760259179266
bully,1266,955.0,685.2842332613391
dense,1225,508.0,385.27300215982723
caper,1520,363.0,377.9870410367171
sneer,1244,384.0,345.56976241900645
boxer,1552,492.0,535.631101511879
jumbo,1793,994.0,1016.7226781857452
lunge,1357,419.0,458.00518358531315
space,1177,312.0,333.43023758099355
avail,1245,630.0,541.7745140388769
short,1253,415.0,396.99524838012957
slurp,1202,464.0,443.81036717062636
loyal,1715,498.0,545.8246220302376
flirt,1468,371.0,408.5892008639309
pizza,1909,837.0,899.1269978401727
conch,1498,840.0,670.2298056155507
tempo,1558,524.0,528.3498920086394
droop,1435,730.0,620.6375809935205
plate,1233,255.0,307.57321814254857
bible,1407,518.0,490.0911447084233
plunk,1460,710.0,641.3930885529157
afoul,1389,532.0,508.3136069114471
savoy,1198,448.0,406.63239740820734
steep,1334,540.0,436.39481641468683
agile,1339,330.0,360.6695464362851
stake,1319,305.0,357.4008639308855
dwell,1444,682.0,690.4012958963283
knave,1507,445.0,506.8289416846652
beard,1438,360.0,419.23844492440605
arose,1091,262.0,263.9317494600432
motif,1421,583.0,589.9153347732181
smash,1396,713.0,572.0863930885529
broil,1123,360.0,391.40647948164144
glare,1398,270.0,319.56976241900645
shove,1325,400.0,414.5058315334773
baggy,1401,862.0,696.4345572354212
mammy,1511,998.0,828.5697624190065
swamp,1336,661.0,615.3719222462203
along,1486,501.0,480.4051835853132
rugby,1470,698.0,680.7123110151188
wager,1504,427.0,453.5611231101512
quack,1614,782.0,731.6069114470843
squat,1325,541.0,518.5252699784018
snaky,1235,534.0,449.35896328293734
debit,1459,478.0,486.4025917926566
mange,1324,371.0,411.70669546436284
skate,1243,305.0,337.88336933045355
ninth,1425,747.0,684.3784017278617
joust,1585,656.0,575.4233261339093
tramp,1442,491.0,469.8207343412527
spurn,1383,463.0,483.6669546436285
medal,1545,480.0,485.98228941684664
micro,1638,630.0,546.3969762419007
rebel,1108,484.0,445.9386609071274
flank,1541,605.0,567.6712742980561
